"","MAINZ_BC6092_1","MAINZ_BC6097_1","MAINZ_BC6100_1","MAINZ_BC6218_1","MAINZ_BC6177_1","MAINZ_BC6044_1","MAINZ_BC6147_1","MAINZ_BC6054_1","MAINZ_BC6189_1","MAINZ_BC6033_1","MAINZ_BC6045_2","MAINZ_BC6048_2","MAINZ_BC6130_2","MAINZ_BC6126_2","MAINZ_BC6101_2","MAINZ_BC6020_2","MAINZ_BC6170_2","MAINZ_BC6145_2","MAINZ_BC6192_2","MAINZ_BC6164_2","MAINZ_BC6017_3","MAINZ_BC6081_3","MAINZ_BC6132_3","MAINZ_BC6105_3","MAINZ_BC6183_3","MAINZ_BC6095_3","MAINZ_BC6060_3","MAINZ_BC6003_3","MAINZ_BC6008_3","MAINZ_BC6174_3"
"PIGK",9.09863939225677,8.75517104539946,8.81926240685497,9.75558704030205,9.31683257867192,9.92423621839822,8.67785702079648,9.17435907292574,9.15499216437572,9.37164784343419,8.27883240725412,8.8383807026781,8.9457939804677,8.46356006816158,9.48778212570267,10.0312817689963,9.07791852395186,8.84463155972753,9.22185236072132,9.30536178182114,9.16814998054297,9.3046602953706,8.33279959704617,8.44219930862196,9.04783480637573,8.5311593581546,8.41943907380089,9.44277324788655,9.25557895181337,8.93323367407626
"CMC4",9.17769245975683,8.65136034677115,9.04988587640216,9.31081706004349,9.31834195512448,9.47998423375821,9.66154891175144,9.78491297826048,8.99196126301663,9.40630912189777,9.53528624139556,9.9225784531246,8.99465761748743,8.61337382945673,9.21421805993814,9.73980979729057,8.96314118714918,8.79918426785444,9.87951688858543,9.22890060170893,9.16841787475703,9.15583479894943,9.92320906706529,9.20920270703076,9.54077007135627,8.82871038222114,9.39103049323769,9.69813151779994,9.49416911288308,9.01812549100597
"LINC00894",7.58964267005377,6.84249037993623,6.66452736820498,6.06358461283235,6.54610366970256,5.66875999523181,7.09898232949529,6.53043453295698,6.68751031871451,6.12394986077671,7.29049655721606,7.43168017368483,7.25009010125545,6.72994208788213,7.39532737341283,6.67446361154763,6.59918608847025,6.23863368837037,7.96883890431085,7.16561692419743,6.5447725860606,7.21215589476887,7.42314082446441,7.18035420112702,6.96581463163812,7.08790547994517,6.68347194502106,6.58539129891989,7.24988274051328,7.54397596314538
"LOC100287387",5.5312644840361,4.53102017172029,6.25253415786324,5.48180861407816,5.43591038299754,4.05859863558161,4.67636644392945,6.20181199238434,5.22526518304419,6.10790507339149,5.56357738413675,4.59059221963083,5.50690128263189,5.44697502652461,5.39288649022326,5.84658182087712,5.16970144318586,5.3912828106325,5.70953851218472,4.61295191850712,5.34345142891484,5.59577176945596,5.04846017634034,5.02502078486819,6.50235596612069,5.93771516239217,5.82547157806946,5.54986268574607,5.1762980191268,3.23078966218161
"ERVMER34-1",7.25579801638134,6.62271655272634,6.85787540648785,6.97749967036775,5.5145357041667,5.99701215535378,7.12705098670955,5.68133839611838,6.00587276609826,6.93109684264749,7.13488835091853,6.46250188886393,6.2973976529605,5.39392251335552,7.27064457795967,6.92489546638167,6.63729473709651,6.07706898826068,7.81534247285373,4.79611663312259,6.86615369871189,4.78932274622676,7.08971120499228,7.79954671923606,4.04618577186331,7.30786207997176,6.50334557887163,6.82490298738167,5.33568468930648,5.69293881546311
"LOC100288570",7.34437662554437,6.20234671118689,7.77767170667281,7.04131266888635,7.48683744631785,6.36885590147568,7.04715055923679,7.07785260085356,6.68273951367348,6.43113240000582,6.93317911675267,6.9539842098298,7.07402584116236,7.3440637287584,6.89792831882073,6.69161425333249,6.50128197774775,6.98837165291024,5.53506411569905,7.15452405087555,6.38007271619447,6.88046804129126,6.3891413142949,6.67913334922599,6.91695185476731,7.09555983741887,5.97127264767287,6.88661768617922,6.13090423044105,6.64263877854709
"TMEM238L",4.7103390177032,6.01037888094769,5.51086588908557,4.32598635921764,3.11087241061872,4.77300066284038,2.89418247938779,5.6975628572887,4.60617724148764,2.75228317306071,5.43979998866878,5.25667883318296,2.55799677154086,3.46553288200954,3.2784529729148,2.32911498175449,4.75274142911892,3.7413895010551,5.52679445491253,1.92787358801951,5.07125736739423,5.15014509227145,6.05270458199124,6.11262479211531,6.17062059578677,5.25445936342644,4.33827235889028,3.14096529554916,2.2508683874872,6.40492982027047
"MCF2L-AS1",6.06356483313613,6.88325047500529,7.23398101089896,7.43661777375448,7.33623526487072,6.92429497240757,5.0500529142928,7.82816454279326,7.61130797935993,6.96228669775033,7.17729170075559,7.69698672156565,7.28566923885136,7.61800218876378,6.73321623834588,7.11653081330362,7.40147420864863,5.98022770748443,8.22877746304788,7.6273873675964,6.57436574504939,6.28641761406251,6.97860506457498,7.39621656987445,3.60207187059184,5.71273383296343,7.96850029526482,7.19383081616275,7.31454486935494,6.85853304817398
"LOC100289473",6.86885333420458,7.30111619669594,6.92558757153595,6.54717260346396,6.74305244891372,5.89830712591384,6.93306949233693,6.81409089670938,6.59629226130096,6.35106967676958,6.86335570781534,6.49817011544021,6.39820293364134,6.62918479007948,6.12922408594678,7.22366196106565,7.05478101248595,6.71281299227612,8.03613766425731,6.56561379493899,6.54955211908451,7.50599159485997,6.42700306045329,6.58771315728622,6.51247058118608,6.39528261734702,6.80131632773856,6.4858755761919,6.35046054527732,7.72381802782239
"LOC100289518",3.92327685766032,4.29734803926144,5.56110797297307,4.652811505926,5.15868894084286,4.02728361774794,2.19150249110767,4.17533823542403,5.17720256909529,5.08935013154811,4.507823484776,4.081080206568,3.99924155653475,4.68567882138048,3.22901859558378,5.54120032527807,4.08507495172756,1.95306266501329,6.86422956051237,3.96026530611951,3.52330976494169,2.2219733818079,4.80974387160671,5.45289593244517,5.34785104823111,4.90790532747984,5.35115846372346,3.61515250713051,2.71646312986523,3.47603779729511
"ZNF587B",8.32181035661327,8.66716663354354,8.82554464512627,8.22664486998132,9.07398193885095,8.34836441766785,8.29651722939204,9.18495293287334,8.38193571977922,9.48530063238236,8.45353263183278,9.6710178544369,8.93319010843964,8.37786664515651,8.43856228431683,9.24889268398202,8.22184550895281,8.90079488293561,9.66441264652564,9.83673297410868,7.82522573130962,7.63530740141338,9.3731798217836,7.17280478979593,8.36874726911922,8.4938891790746,7.63362306447831,8.97599933023045,8.58171177076858,8.08604435310712
"LOC100294145",3.33994375215378,3.09897955029042,5.97382060836081,6.05511219275179,5.40374022097647,4.55348778532037,5.48737888946405,5.7914581938424,5.19792910468535,4.22679584055353,6.14232779229315,3.73020476734389,2.84570420308556,6.22529204579774,5.15226058666442,6.27469647481086,4.0853408604256,3.9251560860296,4.92442448197707,5.47173551131578,5.44328185341201,5.5727729906575,6.18172925404548,5.48852526844051,6.49364497506052,4.51191194613869,5.43909396054312,4.40308089667456,5.63893207973943,3.32359540345042
"CDH5",8.75197353841365,8.09331601238329,7.67052270694019,8.61198863825454,8.45255443796787,9.2784755836623,8.72255275106946,9.59999666734431,9.11359443201756,8.90711326965172,9.26416271751497,8.71509274250484,9.21539721720317,8.00624198353187,8.95614600537971,8.89906120467871,9.25287501295866,7.84422992103157,8.56516224117296,8.19003812952592,9.00457478070642,9.27829714189478,7.42882793229218,8.24147970422553,11.2601167364427,8.24388261824662,7.591714276932,9.08895206180969,8.29345504204885,8.66791199747417
"CHAF1A",7.71450275720422,7.14993036486863,7.75928585304593,6.22965680481796,7.35979569177817,6.14317420340558,7.49970472547831,6.76909676167725,7.17413615404981,6.42603273149706,6.92366230343351,7.26105534651204,7.3257080290885,7.52133487949237,6.74239156962239,6.80366764077215,6.92136411113409,6.81493550386325,8.18055404888452,7.37540358042251,5.93273997741795,7.21789360987538,7.54515208273747,8.12902557357256,7.32912416915788,7.69763545790359,8.11442776692767,7.53339826755258,7.81399616767252,7.97591893169574
"PARP2",10.1505532787555,9.70741534902386,9.95595368614207,9.51477897099805,9.67888572682246,9.87228331506628,9.08368888343549,9.70403212884631,9.67978228319016,9.76994644511908,10.4228211833006,9.78322591047962,9.93302873477717,9.64716925257767,9.64883028679346,9.22051955713238,10.1449481492875,9.82548727940567,10.0775393922353,9.47571695260809,9.84095821123778,9.77232140368155,9.9656950607361,10.9724136594733,9.98332152195055,10.0996345906926,10.2022786434052,9.21410939954585,9.51176713678511,9.82385597031995
"PARP3",8.47722712791072,7.96956954662809,8.15209434180213,8.28285178845015,8.38964855410187,8.06619280770906,7.93711329775209,9.36799808186435,8.54115542064202,8.29694049605182,8.48118785891422,8.36622034506844,8.68801931958562,7.02939606905959,8.26882281362234,8.2151486250019,7.36957000388625,8.33945418789743,8.18894352235758,8.10636062466718,8.37006130345835,8.25932798368081,8.0759260850381,7.42309465646521,7.89143467658918,7.90525308834175,8.69667718931155,8.52251878245476,8.02679110176195,7.64531801504944
"CDH6",5.5501604862233,6.15394752964876,2.05013080141826,5.89479402401212,5.32029386672373,5.67127577863196,5.52698296587103,6.15202650020646,6.27267487137711,5.98612466548845,3.87088961545814,6.439329592093,5.34324093783605,5.32432714484245,5.18995978140506,2.08562011726694,6.39275454685713,6.67285388618074,6.70922586117198,5.41216133858955,5.09696850354665,4.99905260400139,6.44551554785165,5.90385607623249,7.52772603294488,5.51281135867763,3.99163985418922,6.16155935199797,4.9096114184885,3.79601469562275
"TOM1L1",10.3557106924212,10.4096473528295,10.4144506327895,10.1696599033717,10.4932092625605,10.5162585834319,10.316966379422,10.5604073756708,9.58038532560291,10.2088063790518,9.54465633360781,10.0371599828732,9.94617740402272,10.4852206941838,9.6534123837958,10.2910510511435,10.180139430844,9.93691498203883,9.7914562664229,10.0986657501146,9.46273297895721,9.90705162705573,11.062576825245,9.90329092257366,7.39323221186802,8.76273269106609,8.89944862756223,10.2062198012437,10.8155789715786,8.81511310800646
"HMGXB4",9.52804925260335,9.96887035706984,10.0180774150551,9.51495165640316,9.48943041605774,8.83398349992752,9.98708915416675,9.15435467764977,9.69435169443698,8.96864538354791,9.3267112321572,9.83579287474682,9.61598190667807,9.67199335875899,9.28188951219051,9.28680185852727,9.57333155816756,8.72819164868966,10.2149935212421,9.83820467003641,9.22806188852524,9.34781248100364,10.1325244099036,10.005539693121,8.78073998315442,10.0022808789215,9.6697267025432,9.95518993371073,8.95252848997684,9.51759707543419
"MIR1244-3",12.4439717365934,12.5952124039107,11.8520764391207,12.3668595063416,12.3587029610577,12.2889804626482,11.8654158049022,12.3529556321991,11.7746733755236,12.4343500496894,12.1041530781067,12.4861425305152,12.3627113690581,12.6525572616526,12.3272530362217,12.488737957993,12.3916666697472,12.7663872548142,12.0426635513086,12.0827782383923,12.5491114481581,12.5844286088751,12.1442147462472,12.5243173417954,12.2638448413764,12.116471129829,12.29557536901,12.5086574970867,12.6785438135931,12.2729672868178
"TOM1",7.34088024006376,8.49198217113369,8.86055752724592,8.01099102758163,7.70000720544197,7.58216880757533,8.14052127826492,7.82286038172467,8.16974071655235,7.94462990715019,8.05078325981419,8.17463085634226,7.53761399095653,8.43910631668254,7.68696494215638,8.03572000317798,8.19345777138563,7.787828943851,8.06783874132352,8.14947513503185,8.16552202933397,8.51857676668426,8.78416869889189,7.734798960945,7.68543302673678,7.94088168949492,8.44695749076616,8.12799186046061,8.09659482390903,7.82232086233976
"SH2D3C",6.65559209378519,4.45436055033609,6.26653533076787,4.55854181932249,5.44715966427488,4.13585097740549,5.61147200012377,3.846447315419,6.08283006846503,3.09570531653431,5.8030074471903,6.2581437933044,6.01064898495667,6.33741310431733,5.65827927675095,3.8838829158911,7.08871419958903,5.65937566605988,7.10453677455,6.16386292721087,5.58854922247435,5.21911670010012,6.29369453831094,5.76640796055963,7.4998843311931,6.81433384785727,6.07385886323971,6.00042149705596,6.34378485657922,6.96416112594931
"SH2D3A",7.3486389943943,7.24124839384799,6.71707703703275,6.4148109264828,6.55433283548365,6.82821066492278,7.05388220095057,6.98439409595623,7.08883169433365,5.46856095016612,7.26008439589589,6.6387363703599,7.50434953368906,7.62195045433358,7.68924981783855,6.26344230626451,7.4844086090415,7.27776185955568,8.30083536392248,7.02164077436012,7.15812655699691,7.45384592576766,7.20530940603471,6.74581081558496,6.29021940020137,7.04854260237515,6.87360534975863,7.76696900685022,6.59616324616651,7.50400707971447
"MAMLD1",7.74854296281145,6.79089076092496,6.99252356970009,6.97517177968543,7.26535943159878,6.78603667624649,6.48529585510344,7.07867531679564,7.12648163905636,7.09938863886207,6.95757935246367,6.97653609684227,7.12770167040649,7.45491946881395,7.2199699934551,6.45982926344083,7.91663156850518,6.12481008412258,6.90668100605256,6.87318987764011,6.92745244970509,6.63400854221686,7.05304202831952,8.56701592451234,8.26713366841006,7.00641143060905,6.08857472454131,7.2947183080176,7.00312394298087,7.23122886192431
"MINOS1P1",6.21599990325622,6.38900233343898,6.95693113236652,5.67067756837266,6.63034287471222,5.29030770866734,6.78402190450394,6.32841317936594,6.45494693077321,4.81391523946977,7.11582440039197,6.84133687144643,6.34951768242595,5.91028446835873,5.89684520970442,4.30202365159486,7.07984739327317,5.46607591276896,6.62343441593811,6.4714625682733,5.36986099960416,5.88989807507075,6.98310598188341,5.50547726437941,6.79812191273401,6.57318807457131,5.05143649909726,4.78273349608489,5.0440789073634,3.96937451680582
"CST8",7.72462333648065,7.15831393408394,7.47389660067283,4.28554936569651,6.34931858209148,6.42921070923128,7.33358795240077,6.66584384480933,6.94252668120281,6.82919732598721,6.92572914296816,5.94479731731,6.80074223287335,6.84655117418031,6.20232622702857,5.98913348485898,7.44037424546735,5.80564845499184,8.87972614992297,7.2501159776949,6.61220562544831,6.0638435267074,7.10134310242772,6.21172958843948,5.89572756935122,6.46577379824381,7.57785960781808,6.47338441713747,6.84908229187658,8.12145180717669
"RANBP9",11.0187486834233,10.9844607021815,10.5066552833763,11.4628519779852,10.9816896533505,11.4462052159259,11.9404514989082,11.1125414586946,10.9709820623446,11.1164582867727,10.8312630629472,11.4385479932126,11.3623195747684,11.5462555859607,11.4304982495557,10.9935991743213,10.8703221328379,10.9184608767886,10.6154901668949,10.8994754992867,10.9347189584275,11.0362587776682,11.3316583703098,10.897439500226,10.6294081102075,11.7501669544997,10.1369225463699,11.0246777406235,11.4160883756543,10.4674824659341
"DNAJB6",8.79078320761647,9.35172384146041,9.74549763340284,9.34822940738437,9.43084045126233,9.73258126682651,9.74095129789441,10.1742803433725,9.1976874310566,10.0793676134756,9.54745380463414,10.4860640211629,9.52420336400574,9.8675401224656,10.1062645177157,9.53874509201736,9.32306500057662,9.30577309545541,8.85089456292366,8.85820867983077,9.63404138478697,9.14506712491945,9.68242176594094,9.96137269851388,9.30914313090151,8.98890568487352,9.56609982359282,9.00308805300134,9.8914088049353,9.4226195388271
"THAP9-AS1",8.57404905573575,7.98383993274576,6.79366585095807,8.16216200302089,8.71386021013344,8.98269277213912,8.96282489961469,9.03209027537108,8.15878142387575,9.2723709595329,7.87424010319544,9.49357936236685,9.2418766751413,8.21154829812083,8.31171085016456,8.50825501816607,8.565590793908,8.84001109809643,9.63630448044833,8.41017994942999,8.93124402981469,8.66801823047725,8.62284104797557,8.91841035992483,8.05990781135407,8.2421292115276,9.2148276863075,9.05772881720144,8.36065000853113,7.90371946048968
"CDH7",3.61116951718484,2.55543327136328,3.10938482483292,2.70241883394542,3.88012972812412,1.40553825486732,5.86358870057595,6.79856973258134,2.97597301328254,3.80484203022428,2.74529186083265,5.56732348641201,3.83760146591403,3.18730733986961,2.38694156081001,2.71202688950429,2.81028706619276,2.87688918318849,4.54044068115557,3.20223082987202,2.4863227147983,2.48032733661355,3.87352995836196,3.55960107081754,4.56345926789342,5.15746292885149,3.06187681804496,3.1060713476758,3.88165284320209,3.64854629902263
"SLC17A4",7.52879363275631,7.32158737045912,7.05669424855787,6.37635940971556,6.64899613769742,7.00283910101723,7.14042530308346,6.68458452629172,6.76232428737759,6.18100701995493,6.39547389240058,6.21160487352369,7.0201412853345,7.32660035218055,6.77098653941624,3.43906532204823,7.33849028715304,6.44697712866191,8.03749656801299,6.58925554757806,6.53058423399167,6.87604025698851,6.74718074751786,7.0123399782658,7.90490605825398,7.04922141582264,6.8595505822837,6.6687616673948,7.02447718781521,7.70550742323984
"MIR3916",6.47307286930924,6.65426855042314,5.89348736193071,5.57574599215594,6.11691278335521,5.78177118051727,6.17627710884561,5.60935655011131,6.22860386036594,5.83249196141914,6.0515065051197,6.88718325503799,6.56140900578674,6.62363397667248,6.07413173838702,4.80262004147213,6.76084569522233,6.05617381423064,7.30697715393865,6.72288984367249,6.10918999952586,6.30091455288694,6.18901163670382,5.45150954467039,6.19439436011073,7.17831237797481,5.49769884239466,6.27097186252451,5.1669132171867,6.25672156669764
"ANKRD10-IT1",8.99796134102216,8.75850082808408,8.93070063827113,7.5876306497039,9.22714657021035,8.29385648509387,9.04155818122568,8.46418159013009,9.19400053923364,7.66946111753441,9.07911927925898,8.81674070789082,9.1146709687224,8.98607412190442,8.85041315301134,7.96632568698723,9.10539562859556,8.5117408316597,9.53824645161948,8.74375063788604,8.0576484608851,8.47679745626164,9.21030312933769,8.72010562721861,9.46765659173982,9.29433640584137,7.19286464135912,8.61889970833297,7.94469085380912,9.02354469922771
"LOC100505498",5.07195278165756,5.79357012197404,5.21690424010291,4.59537704574402,5.2059854547191,2.47221053095609,5.46441214643828,2.53615292184538,4.22028764434938,4.38688909551115,5.08221301491549,5.49368431394535,5.20576351655468,4.04415053091377,4.99757909709055,2.62523664885889,5.02555155052249,3.91271054939141,4.3794238833947,4.4640436125178,2.25759601087642,5.07161075653258,5.71876097307328,4.89048077943148,4.67976660007421,5.57284220403209,3.46419651422547,5.11689822424448,4.92114713558983,5.69474770967195
