Sobs	Shannon	Simpson	Pielou	Chao	ACE	goods_coverage	depth	sample
1091	6.16867227621646	0.995876119795471	1.7637754315561	1130.53571428571	1119.66169393635	0.995567567567568	18500	ADALmet1
96	2.85753724273737	0.883174042366691	1.25211185600563	96	96.1626016260163	0.999945945945946	18500	ADUP3
385	5.24968759872777	0.99100315558802	1.76363951679654	385.090909090909	385.396402269672	0.999891891891892	18500	KUAL2
344	5.24282808007155	0.991392759678598	1.79529181471109	344.75	344.553173502306	0.999837837837838	18500	KUALmet1
284	4.70014616635222	0.978843699050402	1.66407066776858	284	284	1	18500	KUUP1
1086	6.14068877466916	0.995651537075696	1.75692802524065	1127.53409090909	1116.43426769216	0.995401069518717	18700	ADALmet1
96	2.8496445910389	0.882380199605365	1.24865346441613	96	96	1	18700	ADUP3
384	5.24818784411905	0.991005839457806	1.76390626650454	384.111111111111	384.371982333395	0.999893048128342	18700	KUAL2
344	5.24415620085775	0.991402053247162	1.79574660062816	344.25	344.343949988648	0.999893048128342	18700	KUALmet1
283	4.69992350768079	0.978764191140725	1.66503151757315	283	283	1	18700	KUUP1
1079	6.15706660140069	0.995820357772739	1.76324506665576	1106.11904761905	1100.63267016718	0.996402116402116	18900	ADALmet1
96	2.84801863868519	0.881770224797738	1.2479410067834	96	96	1	18900	ADUP3
384	5.25394994055403	0.991103664511072	1.76584289650175	384.083333333333	384.397173079933	0.99989417989418	18900	KUAL2
343	5.24055539624255	0.991344581618656	1.79540848748393	343	343	1	18900	KUALmet1
284	4.69657440929639	0.978757890316621	1.6628060994044	284.5	284.317204301075	0.99989417989418	18900	KUUP1
1086	6.14102335039137	0.995690008497574	1.75702375154831	1122.3125	1116.52530356305	0.995602094240838	19100	ADALmet1
96	2.84598217979103	0.88185374852663	1.24704867394255	96	96	1	19100	ADUP3
385	5.25348972954724	0.991066144020175	1.76491684769198	385.333333333333	385.602745445497	0.999842931937173	19100	KUAL2
344	5.24397452272218	0.991401644691757	1.79568438892396	344	344.188723962384	0.999947643979058	19100	KUALmet1
284	4.69817812588914	0.978713730435021	1.66337388977665	284	284	1	19100	KUUP1
1091	6.15601379234443	0.995757792155494	1.760156059047	1116.41379310345	1113.55459058779	0.996528497409326	19300	ADALmet1
96	2.84528242209477	0.882059786839915	1.24674205504895	96	96.168097405553	0.999948186528497	19300	ADUP3
385	5.25558560331576	0.991083744530055	1.7656209592664	385	385.177214953256	0.999948186528497	19300	KUAL2
344	5.24550991375742	0.991410040538001	1.79621015000478	344	344.162857142857	0.999948186528497	19300	KUALmet1
284	4.69390379693803	0.978614770866332	1.66186057823692	284	284	1	19300	KUUP1
1085	6.16093487737999	0.995828034188034	1.76295302569691	1118.36666666667	1113.07289713532	0.996	19500	ADALmet1
96	2.84612302767637	0.881598700854701	1.24711039048101	96	96.1771972789116	0.999948717948718	19500	ADUP3
385	5.25219244182881	0.991027655489809	1.76448102216106	385.333333333333	385.600493377197	0.999846153846154	19500	KUAL2
344	5.24688618729502	0.99144467061144	1.79668142477845	344	344.159961848562	0.999948717948718	19500	KUALmet1
284	4.69047890102844	0.978642666666667	1.66064800555905	284.2	284.361856424718	0.999897435897436	19500	KUUP1
1090	6.1632228618095	0.995851900332397	1.76244836307223	1122.93902439024	1115.42557967619	0.996243654822335	19700	ADALmet1
96	2.84367411905577	0.881202463346131	1.24603733096939	96	96	1	19700	ADUP3
385	5.24940002947633	0.990996057615502	1.76354290752482	385.142857142857	385.37799837932	0.99989847715736	19700	KUAL2
344	5.24816207280457	0.991460424128424	1.79711832386742	344	344.1642228739	0.99994923857868	19700	KUALmet1
284	4.69168075666758	0.978528207374578	1.66107351843572	284	284	1	19700	KUUP1
1082	6.15631113024905	0.995805676624328	1.76232808090173	1102.58139534884	1100.99896893647	0.996984924623116	19900	ADALmet1
96	2.85347718565176	0.882692083533244	1.25033282560948	96	96.1697816643804	0.999949748743719	19900	ADUP3
385	5.2575856204127	0.991119845458448	1.76629286766478	385	385	1	19900	KUAL2
344	5.24442309881231	0.991354061766117	1.79583799399561	345.5	344.522397670823	0.999849246231156	19900	KUALmet1
284	4.69615757277184	0.978718678821242	1.66265851985917	284	284	1	19900	KUUP1
